Epoch,Train Loss,Validation Loss
569,6.4987387680769734e-06,1.2830670336903682e-05
570,6.56602406424695e-06,1.3195227325797595e-05
571,6.581763415757952e-06,1.4330653256961498e-05
572,6.713187934204551e-06,1.3152252208313037e-05
573,6.08125601188633e-06,1.1729133106639672e-05
574,6.240641985265217e-06,1.2747571073022895e-05
575,6.530180539341708e-06,1.2928184426935582e-05
576,6.436071647652264e-06,1.4316397799371646e-05
577,6.378780907935238e-06,1.2363666660505637e-05
578,6.32982093897038e-06,1.4454738140620034e-05
579,6.925746605827891e-06,1.4409988492341905e-05
580,6.887379829001067e-06,1.6060965898414625e-05
581,6.96995045692692e-06,1.395686071944134e-05
582,6.915977252807854e-06,1.4670740748787748e-05
583,6.357004769660276e-06,1.2409621207364675e-05
584,6.497511038042862e-06,1.4806771450194306e-05
585,6.525490657779677e-06,1.434862055687298e-05
586,6.397610032481366e-06,1.2433652340530836e-05
587,6.2829041592616205e-06,1.2068713188235616e-05
588,5.848119175864448e-06,1.1604263423139165e-05
589,5.863919394524318e-06,1.1908341648763623e-05
590,5.933698738427383e-06,1.2135040416414368e-05
591,5.998617943360246e-06,1.2616610459597974e-05
592,5.979401988764133e-06,1.1294717691710283e-05
593,5.950440466002529e-06,1.2773171805873e-05
594,6.351144562860758e-06,1.2821338444562821e-05
595,6.4905152800653514e-06,1.292156340586471e-05
596,6.371509767506785e-06,1.4026481497647433e-05
597,6.347162958138205e-06,1.2870341065693004e-05
598,6.143960616037507e-06,1.2217080903014746e-05
599,5.99070130004387e-06,1.4121020373342366e-05
600,6.276464133908779e-06,1.1794795161755435e-05
601,5.820182910799209e-06,1.192520782030348e-05
602,5.821536389452502e-06,1.1932709984930939e-05
603,6.006976061677239e-06,1.2888283476811544e-05
604,6.031130835943823e-06,1.1790303738209708e-05
605,6.354599538789098e-06,1.3721604422055955e-05
606,6.26074967119072e-06,1.316459484173563e-05
607,6.438732038830118e-06,1.2754363505619353e-05
608,6.2332156913130195e-06,1.2440813689267842e-05
609,6.519973324210351e-06,1.373522441256149e-05
610,6.281819589965945e-06,1.2531484364820966e-05
611,5.764416459112846e-06,1.1383835627729522e-05
612,5.5311539246508015e-06,1.127922301309119e-05
613,5.732239264159881e-06,1.2893962537355977e-05
614,5.983440847746257e-06,1.2688731156482265e-05
615,6.6234794915011475e-06,1.3391039302123004e-05
616,6.399797586772334e-06,1.1684219874762769e-05
617,6.246755445568726e-06,1.279993267761993e-05
618,6.080792207222689e-06,1.2151125601717625e-05
619,6.201952306457378e-06,1.4579144169993955e-05
620,6.2418498444081895e-06,1.3310957001522183e-05
621,6.1376119164974785e-06,1.1788741765736505e-05
622,5.757667481546001e-06,1.2808645561594387e-05
623,5.615840953020058e-06,1.1251157888307654e-05
624,5.667025207317081e-06,1.3093847644932824e-05
625,6.1686978683453694e-06,1.2679224239726519e-05
626,5.895161754371406e-06,1.1379521235759402e-05
627,5.631494648947284e-06,1.1695237380677256e-05
628,5.678307206835598e-06,1.1968454908065755e-05
629,5.857522924559126e-06,1.1715775050608249e-05
630,5.8322040472532914e-06,1.142112245173033e-05
631,5.701592278361706e-06,1.0599085764060246e-05
632,5.588627466530507e-06,1.0488017518394465e-05
633,5.266909509624258e-06,1.0535893520211865e-05
634,5.33312498912986e-06,1.1961614504328061e-05
635,5.87320928702709e-06,1.22835715140762e-05
636,5.722489982747055e-06,1.1722802521725152e-05
637,5.9010935164506324e-06,1.3908973076091758e-05
638,6.580021300610027e-06,1.2517778467836565e-05
639,6.1662929887273185e-06,1.4355709447107952e-05
640,6.374670443494387e-06,1.3322714949026704e-05
641,6.212467319685323e-06,1.286060573404719e-05
642,5.9312330920184995e-06,1.2080156814371204e-05
643,6.212476251550533e-06,1.3840834385362165e-05
644,6.0589855601047645e-06,1.194919419378556e-05
645,5.921833508182317e-06,1.178455783921326e-05
646,5.220878389583708e-06,1.0728318212104254e-05
647,5.131629385969377e-06,1.0374808435103503e-05
648,5.264198487817214e-06,1.186769624272811e-05
649,5.655851845372596e-06,1.108297066570356e-05
650,6.33602371792598e-06,1.2984702459953983e-05
651,5.808095538041329e-06,1.1708758418159238e-05
652,5.693500811346517e-06,1.2988482545740131e-05
653,6.0486151126277604e-06,1.176223178907972e-05
654,5.624327228549097e-06,1.144555401346036e-05
655,5.437087434231592e-06,1.1586904694358337e-05
656,5.866752050271065e-06,1.130996609170889e-05
657,5.6905614750074415e-06,1.0875989642829217e-05
658,5.810415564939894e-06,1.2421283413302795e-05
659,6.3860568153704036e-06,1.4873973399015336e-05
660,6.211859350702886e-06,1.270997775557997e-05
661,5.906344148539135e-06,1.2486643190013952e-05
662,5.872790693658693e-06,1.2709511692860517e-05
663,5.6563154994991836e-06,1.109191718318596e-05
664,5.346599159409003e-06,1.0384444010861475e-05
665,5.548593441650657e-06,1.1861567979614283e-05
666,5.46804823960852e-06,1.0213998130297866e-05
667,5.172397379345935e-06,1.1542644994012241e-05
668,5.494198984675238e-06,1.1722783453698301e-05
669,5.866621283750082e-06,1.283642285953051e-05
670,5.93252018383094e-06,1.2577534653246402e-05
671,5.545932598861641e-06,1.0681668585487481e-05
672,5.806160334032029e-06,1.1080604223213318e-05
673,5.526974865492305e-06,1.2588323342838678e-05
674,5.7299027785434035e-06,1.0493693367481746e-05
675,5.157705163583159e-06,1.0724545552812773e-05
676,5.51122718426431e-06,1.0884590928667579e-05
677,5.582757424643456e-06,1.0690732521872068e-05
678,5.250822818950461e-06,1.159318429739054e-05
679,5.529124233550553e-06,1.1429895951958566e-05
680,5.223831474973724e-06,1.2564346804444132e-05
681,5.606546594584682e-06,1.122573940565103e-05
682,5.56493403815568e-06,1.3818682356063148e-05
683,5.67370915287656e-06,1.1262084670557544e-05
684,5.0596248033328044e-06,9.565947753987436e-06
685,5.331032122645912e-06,1.182290103190161e-05
686,5.202137028140113e-06,1.0871847063816828e-05
687,5.745863168628822e-06,1.4266036731865386e-05
688,6.159391667661739e-06,1.2713316065291393e-05
689,5.774530792881831e-06,1.2366325144880805e-05
690,5.785375281542155e-06,1.0656605570994574e-05
691,5.5306626720642995e-06,1.3097802554417786e-05
692,5.510931328774012e-06,1.1187203726249522e-05
693,5.284071737370486e-06,1.1534262689408557e-05
694,5.594755930360407e-06,1.125750713981688e-05
695,5.56787352503181e-06,1.2143492369495075e-05
696,5.7637854077821145e-06,1.121039867625925e-05
697,5.4215608919360515e-06,1.052035307832833e-05
698,5.629347840018956e-06,1.218064431229542e-05
699,5.4514747121018066e-06,1.1296370387848081e-05
700,4.919589063602275e-06,9.24455836929124e-06
701,4.885976497838595e-06,1.1652699422797766e-05
702,5.245519749788118e-06,1.2764077561361522e-05
703,5.3371909949607374e-06,1.0066634397311457e-05
704,4.883843262334643e-06,1.0141147830491436e-05
705,5.112375496035634e-06,1.2145839141810249e-05
706,5.4659674160889e-06,1.1816097158489042e-05
707,5.876965487600658e-06,1.1566330293386146e-05
708,5.489027836151293e-06,1.1837249019600708e-05
709,5.534960053347308e-06,1.0468682940599733e-05
710,5.590990898279666e-06,1.3632677166305225e-05
711,5.450855302303259e-06,1.110115795043008e-05
712,5.371557249575211e-06,1.1225667147865069e-05
713,5.13350698446598e-06,1.0927699923772236e-05
714,5.1634418296402896e-06,1.0414901871940698e-05
715,5.302534504905985e-06,1.1502714940057747e-05
716,5.056811265791927e-06,1.0221163292640242e-05
717,5.392887497095969e-06,1.121546153846229e-05
718,6.0584396625676285e-06,1.5783002238784883e-05
719,6.676384334147362e-06,1.2729820546469297e-05
720,5.702927190778327e-06,1.1285854672113883e-05
721,5.121368880720874e-06,1.0255504808998828e-05
722,5.006446334501279e-06,1.0293778152494082e-05
723,4.941308549765883e-06,9.783252808747106e-06
724,4.978438840319949e-06,9.621682592892442e-06
725,4.820705588168368e-06,1.1289533195567542e-05
726,4.801317795525016e-06,9.435423095871149e-06
727,4.813824689963126e-06,1.0681893788920395e-05
728,4.803406271344886e-06,8.924876877652674e-06
729,4.585701289811525e-06,9.079093258057175e-06
730,4.934657396194686e-06,1.1669867069877941e-05
731,5.0806661702467706e-06,1.0171873045378717e-05
732,4.99455977817355e-06,9.831641640128761e-06
733,4.65197141426776e-06,8.710810276358548e-06
734,4.612988614726105e-06,9.446958047819548e-06
735,5.109957971305041e-06,1.0248570871571529e-05
736,5.60025168695198e-06,1.3395828387603677e-05
737,5.891296866044788e-06,1.0304391416239327e-05
738,5.1715993824222225e-06,1.021515706489826e-05
739,4.692401953748074e-06,9.178440688691777e-06
740,4.424835336474895e-06,8.811730016344066e-06
741,4.978566470652305e-06,1.0831793168045837e-05
742,4.725163081933841e-06,1.037225873883942e-05
743,4.5309550779197235e-06,8.829592943898049e-06
744,4.467013335168554e-06,1.020344166920103e-05
745,5.305273551694599e-06,1.5961154412221292e-05
746,5.311792182479182e-06,9.64506360670102e-06
747,4.73691877138255e-06,9.619806098334234e-06
748,4.8291412832472345e-06,1.0728414154386726e-05
749,5.225383010211176e-06,1.0904732385072215e-05
750,5.005460818587192e-06,1.2020708928848134e-05
751,5.017944806303572e-06,9.780924301594496e-06
752,4.7178051568937075e-06,9.22632853275743e-06
753,5.099175754806091e-06,1.0110848334393111e-05
754,5.077261222799405e-06,1.0420809548091273e-05
755,5.055768144365143e-06,1.0048335915880984e-05
756,4.881508658431342e-06,8.875072195098318e-06
757,4.543532122625038e-06,9.550011901441833e-06
758,4.636896834387605e-06,1.0298764541873645e-05
759,4.87933851625963e-06,1.0073877838921959e-05
760,4.687163439892425e-06,8.693545984489651e-06
761,4.399320033402985e-06,8.63169071039763e-06
762,4.473830606378936e-06,9.636902491208809e-06
763,4.380706728813399e-06,1.0023938074451068e-05
764,4.733186882543217e-06,9.518206031222281e-06
765,4.4547330491758625e-06,8.899499842864943e-06
766,4.535383351171261e-06,9.652374890343897e-06
767,4.380978573643571e-06,9.415227646843114e-06
768,4.705201266413747e-06,9.122071185566742e-06
769,4.752575653677421e-06,1.020797444025761e-05
770,4.511592600590967e-06,9.858234111091186e-06
771,4.67421805610527e-06,9.149298521465268e-06
772,4.5324734950052765e-06,1.03238293628112e-05
773,4.766254403813068e-06,9.792249304531463e-06
774,4.568113694529466e-06,9.405679583292583e-06
775,4.424135941321609e-06,8.81727901287377e-06
776,4.587690963144896e-06,9.477998386940052e-06
777,5.556601310421809e-06,1.204220240871454e-05
778,5.402198314249258e-06,9.55359347903266e-06
779,4.702491800156262e-06,9.638822942586809e-06
780,4.460598073161111e-06,9.047163546021128e-06
781,4.563468447203972e-06,9.925495271153491e-06
782,4.857750097691114e-06,8.887398971951213e-06
783,4.309870163179484e-06,8.309108369726817e-06
784,4.393739875703086e-06,9.616547071471297e-06
785,4.469265118602599e-06,8.233856803191634e-06
786,4.435164060098408e-06,9.79928741360019e-06
787,4.244485196601278e-06,8.920076953504107e-06
788,4.48798139053718e-06,1.0048467184192148e-05
789,4.670362450896987e-06,1.0379324145293955e-05
790,4.42361681429059e-06,9.721739153409826e-06
791,4.32522476706975e-06,9.078703266729055e-06
792,4.472055799600764e-06,1.074963706898792e-05
793,4.820307066407183e-06,1.1024913341128107e-05
794,4.845362378420822e-06,1.0037708802726762e-05
795,4.6950952121827365e-06,1.0454838148093429e-05
796,4.8440483655652095e-06,1.0371393050420388e-05
797,5.122701334365612e-06,1.1057460255085908e-05
798,4.776305537108846e-06,1.009775060710722e-05
799,4.665618576711558e-06,9.140427673942056e-06
800,4.70673521390538e-06,1.0924623347818852e-05
801,5.17529371226656e-06,9.841467896155243e-06
802,4.539322378997017e-06,8.533459863272207e-06
803,4.486265694642247e-06,1.0079351165492474e-05
804,4.896433152868573e-06,1.0327708803053046e-05
805,5.281284593993091e-06,1.1189464792801902e-05
806,5.943168372172734e-06,1.3318142837619987e-05
807,5.151298105845164e-06,9.970515685412905e-06
808,4.6993404825555225e-06,9.736774995088064e-06
809,4.3372048069080655e-06,8.844752627392782e-06
810,4.032120065450476e-06,8.138159996476667e-06
811,4.135949962676085e-06,9.498833718805991e-06
812,4.672371116988682e-06,9.914138555077129e-06
813,4.790701495949179e-06,1.1004757031734134e-05
814,4.863640863512611e-06,9.680643541224557e-06
815,4.5765899342549e-06,9.936668532739939e-06
816,4.703772343606849e-06,8.690806511179384e-06
817,4.161901622488774e-06,8.800920452280292e-06
818,4.544532491528461e-06,1.0086824427005545e-05
819,4.653202456117062e-06,9.636289905756713e-06
820,4.632161967335911e-06,9.039199232637625e-06
821,4.567024784748731e-06,1.0562797101086069e-05
822,4.4067659473512325e-06,8.979611548370329e-06
823,4.489945171497249e-06,1.1530181730230307e-05
824,4.544069339192055e-06,9.796086393682094e-06
825,4.3262084263601695e-06,9.438378439316976e-06
826,4.417104430793753e-06,8.191081297840794e-06
827,4.194159404944693e-06,8.829809416181825e-06
828,4.167678231044255e-06,8.31560534826512e-06
829,3.9791070619309e-06,8.01507327384476e-06
830,4.420807065265574e-06,9.283070966344455e-06
831,4.5683770841951e-06,9.146455378303754e-06
832,4.369211619005314e-06,9.87450114515578e-06
833,4.299936473875403e-06,9.31412856704716e-06
834,4.4416632214239955e-06,9.856004958394272e-06
835,4.666218366514056e-06,8.570007048547268e-06
836,4.292473298344954e-06,8.165793380989084e-06
837,4.156098469232755e-06,9.663856652533187e-06
838,4.382190271481422e-06,8.44049128976747e-06
839,4.334449502117611e-06,1.0002337813634296e-05
840,4.304228009302811e-06,8.746113523776675e-06
841,4.220016678024469e-06,8.86381874744106e-06
842,4.302726126203699e-06,8.487749086082753e-06
843,4.2152196642589465e-06,8.573849155599702e-06
844,4.43580449490551e-06,9.814632558745556e-06
845,4.375826744041567e-06,9.0258804165983e-06
